Filename,Coupling_eV,Diabatic_E1_Ha,Diabatic_E2_Ha,Energy_Gap_eV,Total_Energy_Ha,Overlap_S12,Interlayer_Dist_Ang,FeFe_Dist_Ang,Min_HeavyDist_Ang,Max_HeavyDist_Ang,NN_Dist_1_Ang,Lateral_Slippage_Ang,dataset,split,J_cdft_eV,log10_J_cdft,dz,dx,dy,cos_theta,cos_4phi,sin_4phi,cos_4psi,sin_4psi,d_lateral,cos_4alpha,sin_4alpha,S12_b3lyp,S12_srsh_singlet,S12_srsh_cation,S12_qchem_truth,J_eht_eV,J_zindo_eV,J_dftb_eV,S12,S12_sq,absS12,log_absS12,log10_Coupling
geom_375.out,0.00186670204,-4501.03629946,-4501.06825284,-0.8694962045383089,-9002.1045523,-0.0037569589,6.775881024201722,8.029726245161164,2.6049801797758465,14.393343167290636,5.722170950976999,4.308589086707274,704_systematic,train,0.001866702,-2.728925,6.776136,3.243986,2.835392,-3.149271e-05,-0.5655437,-0.8247183,-0.5655417,-0.8247197,4.308468,-0.9641869,0.2652238,0.006899975,0.004114287,0.003814032,,-0.003424258,,,0.003814032,1.4546840097024e-05,0.003814032,-2.4186156673992394,-2.728459940301065
geom_224.out,0.00186670204,-4501.02370118,-4501.06276019,-1.0628503447036288,-9002.08646137,0.0038863916,3.9910733048398734,8.060631246905729,3.5380202513703902,15.943973714138329,5.09849722551165,7.003221399755082,704_systematic,train,0.001866702,-2.728925,3.991038,7.00069,-0.1904861,0.9659204,-0.4463728,0.8948471,0.9970124,-0.07724226,7.003281,0.9940859,-0.108597,-0.00209252,-0.001938348,-0.001858441,,0.001051436,0.02966426,,-0.001858441,3.453802950481e-06,0.001858441,-2.730851221679825,-2.728459940301065
geom_157.out,0.00185309634,-4500.9801469,-4501.01787072,-1.0265179555448118,-9001.99801762,0.0071170767,0.0656590775977287,9.869448008557166,3.0754258301038573,17.636459523519907,7.022399629256511,9.86922959906912,704_systematic,train,0.001853096,-2.732102,0.06575808,7.213546,-6.735661,0.7070662,0.805692,0.5923347,-0.4315832,-0.9020731,9.869366,-0.9906326,-0.1365542,-0.0002092805,-0.0006687315,-0.0005864354,,0.000129793,0.003957945,,-0.0005864354,3.4390647837316e-07,0.0005864354,-3.231779820776727,-2.731633531416084
md_074.out,0.00182588494,-4501.02318339,-4501.10550329,-2.2400397268759003,-9002.12868668,-0.0049419862,5.3022934716681975,7.049670448386152,4.524357566927154,13.937101568996438,5.092822328880716,4.645808580984996,slater_111_md,train,0.001825884,-2.738527,5.302346,-2.206628,-4.088452,0.9783251,-0.5343113,0.8452878,1.0,7.291149e-06,4.645928,-0.3975785,-0.9175682,0.000777643,0.0005296343,0.0005065809,-0.004941986,8.215527e-05,0.002060612,,0.0005065809,2.5662420824481e-07,0.0005065809,-3.2953511879103905,-2.738051145306665
md_111.out,0.00178778898,-4501.02145436,-4501.02289473,-0.039194484235331,-9002.04434909,0.0046855341,5.581290889523263,5.6540457167357605,4.596807540781755,11.080684672279506,5.254946693606891,0.9041155752793014,slater_111_md,test,0.001787788,-2.747684,5.581298,0.38015,0.8202269,0.971712,0.8433024,-0.5374393,1.0,-2.269841e-06,0.9040388,-0.1644468,-0.986386,-8.35175e-05,3.50033e-05,3.178609e-05,0.004685534,9.637934e-05,0.001440837,,3.178609e-05,1.0103555174881e-09,3.178609e-05,-4.49776287760624,-2.7471981702625206
geom_531.out,0.00177418328,-4501.0613971,-4501.08277295,-0.5816668046752596,-9002.14417005,-0.00763113,6.833833338550405,6.836939589443951,3.122029346527191,12.255032524613268,5.266951800562636,0.2060700138861427,704_systematic,train,0.001774183,-2.751002,6.833884,0.05400012,-0.1986524,0.2587889,-0.01854256,0.9998281,0.5655071,0.8247434,0.2058611,0.4874102,0.8731731,-0.00173853,-0.0004544248,-0.0004291522,,-0.002166668,0.0702812,,-0.0004291522,1.8417161076484e-07,0.0004291522,-3.367388655760043,-2.750512222461828
geom_455.out,0.00177418328,-4501.02191118,-4501.05990396,-1.0338367337034968,-9002.08181514,-0.0103829123,0.1674431641822249,10.183567935409132,4.740561465329292,17.241790920452605,7.305221509694555,10.18219125148716,704_systematic,train,0.001774183,-2.751002,0.1671227,10.17768,0.2988421,-0.2588073,-0.920169,0.3915213,-0.5655046,0.8247451,10.18207,0.9931146,0.1171466,-6.001873e-05,-2.895521e-05,-2.588454e-05,,-2.75411e-06,0.002022055,,-2.588454e-05,6.700094110115998e-10,2.588454e-05,-4.586959531780622,-2.750512222461828
5_18_ang.out,0.00176329872,-4501.02234677,-4501.02234641,9.796099396771752e-06,-9002.04469318,-0.0028867009,5.000012153068939,5.314132102234569,5.003582072315793,11.466927335467858,5.314132102234569,1.7999662411175703,704_systematic,train,0.001763299,-2.753674,5.000012,0.03499738,1.799626,1.0,1.0,2.081668e-16,1.0,0.0,1.799966,0.9969768,-0.07769991,-6.879593e-05,-4.190315e-05,-3.059988e-05,,8.371769e-05,0.0004862454,,-3.059988e-05,9.363526560143996e-10,3.059988e-05,-4.514280262444689,-2.7531817936923093
md_118.out,0.00174697188,-4501.02081011,-4501.05965003,-1.0568885990907315,-9002.08046014,-0.0074460415,6.46963163180232,6.556730330068562,5.460617317163051,11.42533804087564,6.023846680102092,1.0651662640282276,slater_111_md,test,0.001746971,-2.757714,6.469577,-0.5641978,0.9033247,0.969208,0.3250278,0.9457045,1.0,-4.631272e-06,1.065042,-0.6150033,0.7885245,-9.368628e-05,-6.085218e-05,-5.696928e-05,-0.007446042,2.342274e-05,0.0007201559,,-5.696928e-05,3.2454988637184e-09,5.696928e-05,-4.244359261668525,-2.7572171730593484
geom_537.out,0.00174425074,-4501.02132377,-4501.06054731,-1.0673274363674574,-9002.081871080001,-0.0068811665,4.9914701565488295,8.137886301103132,4.580870357580969,15.07273816715775,6.185877097706113,6.427318190813677,704_systematic,train,0.001744251,-2.758391,4.991537,4.151679,4.906432,0.9659252,0.4455363,0.8952639,0.4314547,-0.9021346,6.427248,-0.945221,-0.326431,0.0002409737,0.0001320181,0.0001353816,,2.277249e-05,0.001312479,,0.0001353816,1.832817761856e-08,0.0001353816,-3.868440354315033,-2.7578933968389077
52_ang_xy_job_007.out,0.00172248162,-4501.02144434,-4501.02144381,1.4422037972872204e-05,-9002.042888150001,-0.0061288866,5.199865751509995,7.683749084919419,5.202046241518811,14.53275069182018,5.92563711572857,5.656977652976314,704_systematic,train,0.001722482,-2.763845,5.199866,4.076787,3.921888,1.0,1.0,5.134781e-16,1.0,0.0,5.656978,-0.997002,0.07737532,0.0001091399,6.895777e-05,7.177971e-05,,-7.985659e-05,0.0007416753,0.0004935108,7.177971e-05,5.1523267676841e-09,7.177971e-05,-4.143998294558894,-2.7633414301021086
5_ang_32_32.out,0.0017143182,-4501.02210868,-4501.02210795,1.9864334664453056e-05,-9002.04421663,-0.0045771624,4.999892600506207,6.743886120034946,5.005291825518269,13.48219027719903,5.284359112257607,4.525602057561322,704_systematic,train,0.001714318,-2.765909,4.999893,3.261463,3.137504,1.0,1.0,6.383782e-16,1.0,0.0,4.525602,-0.9970001,0.07739995,7.250686e-05,4.905568e-05,4.459251e-05,,-0.0001428487,0.0006389799,,4.459251e-05,1.9884919481001e-09,4.459251e-05,-4.350738071881383,-2.7654021921906224
geom_282.out,0.0017007125,-4501.02153741,-4501.05958508,-1.0353303674433436,-9002.081122489999,-0.0111195593,8.88601071637884,9.58704594253282,5.42436305887235,15.626275902140057,7.431358735613157,3.598647447671889,704_systematic,train,0.001700713,-2.769369,8.886249,3.128262,1.778836,0.5000002,0.5897607,0.8075781,-0.4315365,0.9020955,3.59865,-0.4770991,0.8788495,2.972924e-05,1.585602e-05,1.456598e-05,,-2.637191e-06,0.000409557,,1.456598e-05,2.1216777336039999e-10,1.456598e-05,-4.836660260879108,-2.768858675703941
5_ang_96.out,0.0016735011,-4501.02025154,-4501.02025127,7.347074547578814e-06,-9002.04050281,0.0020446729,5.000064834469319,10.824047302187846,5.139053527654679,18.76781112748367,7.520896351193786,9.599966231768908,704_systematic,train,0.001673501,-2.776374,5.000065,0.1857822,9.598168,1.0,1.0,6.52256e-16,1.0,0.0,9.599966,0.997005,-0.07733705,0.0001083818,7.404188e-05,6.540353e-05,,1.580855e-05,0.0007480752,,6.540353e-05,4.277621736460899e-09,6.540353e-05,-4.1843988043910265,-2.775855282705598
geom_215.out,0.00167077996,-4501.01644902,-4501.10586301,-2.4330798474650384,-9002.12231203,0.0090828862,0.112625979410739,9.960648323620054,3.0475357867432824,17.559953957937076,6.962129852453845,9.960011567041317,704_systematic,test,0.00167078,-2.777081,0.1122852,9.235614,-3.728738,-0.5000001,0.2252306,-0.9743055,-0.5654367,0.8247917,9.959923,0.03590129,-0.9993553,-0.0009660689,-0.001627462,-0.001462708,,0.001590277,0.01700316,,-0.001462708,2.139514693264e-06,0.001462708,-2.834842363014411,-2.776561183032057
geom_91.out,0.00166261654,-4501.02095076,-4501.0211206,-0.0046215841794282,-9002.04207136,0.0108608561,8.78090379990372,9.563292288370151,4.581823043734885,15.343444324388184,7.184593254123716,3.788441348316799,704_systematic,train,0.001662617,-2.779208,8.781481,3.255577,1.937368,4.56169e-11,0.9970136,-0.07722638,0.9970136,-0.07722637,3.788427,-0.5450219,0.8384218,0.0003253086,2.373063e-05,2.145113e-05,,-2.008605e-05,0.002054673,,2.145113e-05,4.6015097827690005e-10,2.145113e-05,-4.6685498049193495,-2.778685794435112
geom_306.out,0.00161363602,-4501.01959062,-4501.01958574,0.0001327916135982,-9002.03917636,-0.0043915965,5.999999888733208,6.00000080298928,6.00000080298928,10.397654686299695,6.087395764641067,0.0033122610843124,704_systematic,train,0.001613636,-2.792194,6.0,0.003165477,0.001008471,1.0,-0.5,0.8660254,0.9535736,0.3011601,0.003322237,0.3307739,0.94371,6.524635e-05,4.165743e-05,3.978572e-05,,2.532735e-05,0.0005921173,,3.978572e-05,1.5829035159184003e-09,3.978572e-05,-4.400272767212448,-2.7916564729612867
5_ang_42.out,0.00161091488,-4501.02296782,-4501.02296705,2.0952779153594747e-05,-9002.04593487,-0.0041571187,5.0000283627305935,6.529931086925803,5.00535572416187,13.654688517754623,5.00535572416187,4.199966234613037,704_systematic,train,0.001610915,-2.792927,5.000028,0.0813927,4.199177,1.0,1.0,6.52256e-16,1.0,0.0,4.199966,0.9969966,-0.07744471,6.904452e-05,4.696182e-05,4.44784e-05,,-0.0001005238,0.0006422499,,4.44784e-05,1.97832806656e-09,4.44784e-05,-4.351850834046479,-2.7923885514713827
md_143.out,0.00161091488,-4501.02173462,-4501.027913,-0.1681223695364873,-9002.049647619999,-0.0029579822,5.486753607440048,5.788103261174338,5.210603297701908,11.644789409918111,5.547059885619679,1.843278116091173,slater_111_md,train,0.001610914,-2.792928,5.486755,0.7283359,-1.693633,0.9949654,0.8200854,-0.5722411,1.0,5.40818e-06,1.843601,-0.05371722,0.9985562,0.0001520751,0.0001030239,0.0001005291,-0.002957982,7.386358e-05,0.0008226817,,0.0001005291,1.0106099946810002e-08,0.0001005291,-3.997708201186089,-2.7923885514713827
geom_456.out,0.00160275146,-4501.01966577,-4501.01968226,-0.0004487159923844,-9002.03934803,-0.0042965723,5.999999831357927,6.000002998010251,6.000002998010251,10.398847385640872,6.08703759364348,0.0061644007686388,704_systematic,train,0.001602751,-2.795134,6.0,0.005170767,0.00338365,1.0,-0.4999999,-0.8660254,0.2159749,0.9763989,0.006179476,-0.6794392,0.7337318,6.526138e-05,4.165702e-05,3.978621e-05,,2.532698e-05,0.0005917971,,3.978621e-05,1.5829425061641e-09,3.978621e-05,-4.400267418484805,-2.794592220523164
geom_413.out,0.00158098234,-4501.08881008,-4501.10253852,-0.3735700722104279,-9002.191348600001,-0.003591766,2.933210191521205,8.247772398879894,2.668161001149106,15.518295983614893,5.491519324299605,7.708568447907895,704_systematic,train,0.001580982,-2.801073,2.933454,7.187771,2.785069,0.7071068,0.7936536,0.60837,-0.5654281,-0.8247976,7.70848,0.09202171,0.995757,-0.002892283,-0.003926655,-0.003573564,,-0.004307865,,,-0.003573564,1.2770359662096e-05,0.003573564,-2.4468984354650853,-2.800523930168176
geom_342.out,0.00157554006,-4501.04611045,-4501.01928304,0.7300113844711752,-9002.06539349,-0.0033247153,5.886051033947315,6.51219178957707,2.500852046407184,13.131281178342158,4.422415929938522,2.7862241708094384,704_systematic,test,0.00157554,-2.802571,5.886289,2.128328,1.79819,0.5000002,0.5897607,0.8075781,-0.4315365,0.9020955,2.786264,-0.9442367,0.3292675,0.006542519,0.00609118,0.005841824,,-0.001395712,,,0.005841824,3.4126907646976e-05,0.005841824,-2.2334515313313,-2.802019603484118
geom_48.out,0.00155921322,-4500.99549814,-4501.03806995,-1.158438550647102,-9002.033568089999,0.0047785088,2.931876525319129,9.422550693354852,2.7874550797078324,17.35598480535406,6.521415801568092,8.95480662042038,704_systematic,train,0.001559213,-2.807094,2.932037,8.149578,3.711158,0.7071068,0.8634222,0.5044819,-0.431555,0.9020866,8.954793,-0.1380383,0.9904269,-0.00222672,-0.001044633,-0.001059963,,0.006886236,0.2279989,,-0.001059963,1.1235215613689998e-06,0.001059963,-2.9747092939257724,-2.8065377798678948
geom_520.out,0.00151567498,-4501.02147872,-4501.06022497,-1.054339707232284,-9002.08170369,-0.0037922522,4.990864621732708,8.645730846020191,4.454794821959144,15.95252058552516,6.31383872204232,7.059740235260914,704_systematic,train,0.001515675,-2.819394,4.990864,5.125983,4.854253,0.9659208,-0.4976804,0.8673605,-0.4314682,0.9021282,7.059708,-0.9940784,0.1086654,0.0001870387,0.000114151,7.966578e-05,,-0.000240352,0.002479776,,7.966578e-05,6.346636503008401e-09,7.966578e-05,-4.098728181917352,-2.818821225480062
md_040.out,0.0015102327,-4501.02813468,-4501.03357841,-0.1481315145102928,-9002.06171309,-0.0029530926,3.9860012759233263,5.36850417176973,3.629904358127635,12.469887348478052,3.980387726928496,3.596196723018168,slater_111_md,train,0.001510232,-2.820956,3.985977,2.535957,-2.549953,0.9950724,0.3248308,0.9457721,1.0,-9.192104e-06,3.596295,-0.9999394,0.01100694,-0.000571031,-0.0004828441,-0.000473673,-0.002953093,0.002284196,,,-0.000473673,2.2436611092900002e-07,0.000473673,-3.3245213690210056,-2.8203813751376976
geom_60.out,0.00149118472,-4501.09652165,-4501.09873387,-0.0601976033030843,-9002.19525552,0.0047197397,6.777071160401111,8.018469768956543,3.298499983656056,14.536106302949838,5.936078361504673,4.285692933765733,704_systematic,test,0.001491185,-2.826469,6.777192,4.206637,0.8189194,-5.277947e-05,-0.5656403,-0.8246521,-0.5655352,-0.8247241,4.285606,0.7185552,0.6954699,0.006834704,0.0001057948,7.782979e-05,,0.002206474,0.03297825,,7.782979e-05,6.0574762114441005e-09,7.782979e-05,-4.108854135781071,-2.8258864629284526
geom_338.out,0.0014694156,-4501.02490922,-4501.04242966,-0.4767557010221441,-9002.06733888,-0.0109097558,8.777124981843661,9.778837120827305,5.399111889173903,16.162920380063685,7.879066589001771,4.311349265458076,704_systematic,train,0.001469416,-2.832855,8.777246,3.245567,2.837862,-5.277947e-05,-0.5656403,-0.8246521,-0.5655352,-0.8247241,4.311283,-0.9643883,0.2644904,-3.110687e-06,8.479125e-06,7.44279e-06,,-2.159531e-06,0.0003494938,,7.44279e-06,5.5395122984100005e-11,7.44279e-06,-5.128264176201077,-2.8322646438637227
5_ang_50.out,0.0014558099,-4501.02237358,-4501.02237306,1.4149926850586782e-05,-9002.04474664,0.0047409774,5.000033765951145,7.071067811865476,5.003541338791956,14.398977412194938,5.103114531871688,4.999966233820825,704_systematic,train,0.00145581,-2.836895,5.000034,0.09685781,4.999028,1.0,1.0,6.52256e-16,1.0,0.0,4.999966,0.996999,-0.07741409,0.0001269585,8.655391e-05,8.485835e-05,,-6.38811e-07,0.0007933464,,8.485835e-05,7.2009395647225005e-09,8.485835e-05,-4.071305411864229,-2.836299104799726
geom_94.out,0.0014558099,-4501.02322107,-4501.0840661,-1.6556784493573553,-9002.10728717,-0.0041675164,3.8866192466761897,8.203792651525573,3.5400904901561487,14.768363610769338,5.696738266108159,7.2247079318538,704_systematic,train,0.00145581,-2.836895,3.886615,7.18306,0.7747655,0.4999545,0.5404253,-0.841392,-0.5655278,-0.8247292,7.224722,0.9090579,0.4166698,-0.001282278,-0.0004448243,-0.0003980135,,8.924878e-05,0.02086319,,-0.0003980135,1.5841474618225006e-07,0.0003980135,-3.4001021959907525,-2.836299104799726
geom_339.out,0.00145036762,-4501.02270831,-4501.11277364,-2.450803720774805,-9002.135481950001,0.0062501765,4.77567269653649,9.667540306211814,3.642274866624704,16.73658230352099,7.037376811157194,8.4056103804415,704_systematic,train,0.001450368,-2.838522,4.775928,8.22364,1.738937,-3.149271e-05,-0.5655437,-0.8247183,-0.5655417,-0.8247197,8.405484,0.6722559,0.7403189,0.0004192921,-5.340437e-05,-3.873373e-05,,-0.0001840348,0.006118887,,-3.873373e-05,1.5003018397129e-09,3.873373e-05,-4.411910667881725,-2.837923442086384
geom_331.out,0.00144492534,-4501.02084809,-4501.05941247,-1.0493907699326877,-9002.08026056,0.0092111142,4.992105339214326,8.099602284276989,5.332303484844894,15.2452571583706,6.214594885567362,6.37827887800877,704_systematic,train,0.001444925,-2.840155,4.992188,6.094077,1.882511,0.9659258,0.9999963,0.002734437,0.9970119,-0.07724831,6.378214,0.3638135,0.9314718,-8.1585e-05,-5.427551e-05,-4.877187e-05,,-5.632962e-05,0.05473808,,-4.877187e-05,2.3786953032968998e-09,4.877187e-05,-4.311830583563867,-2.839553877493637
geom_478.out,0.00141771394,-4501.02558141,-4501.06045632,-0.9489951259828724,-9002.086037730001,-0.005756575,6.971111155058567,7.592019920597549,5.054887079033319,13.630179005666104,6.34777498898417,3.007054329168001,704_systematic,test,0.001417714,-2.848411,6.971011,3.003092,-0.1605125,0.8660019,0.9999296,0.01186841,0.9970288,-0.07702907,3.007378,0.9772756,-0.2119727,0.0001732516,8.60555e-05,7.904323e-05,,1.544281e-05,0.001051794,2.828385e-05,7.904323e-05,6.2478322088328995e-09,7.904323e-05,-4.102135315677619,-2.847799153359701
geom_323.out,0.00139866596,-4501.0218844,-4501.021901,-0.0004517092394782,-9002.043785400001,0.0035928205,4.99989914908418,6.561296821218501,5.006771014117282,13.29860365581011,5.147194204670056,4.248720333832211,704_systematic,train,0.001398666,-2.854286,4.999899,3.062564,2.944836,1.0,-0.4999999,-0.8660254,0.2159749,0.9763989,4.248689,-0.99693,0.0782982,-6.724148e-05,-4.497389e-05,-4.112334e-05,,-7.492332e-05,0.006597133,,-4.112334e-05,1.6911290927556e-09,4.112334e-05,-4.385911609019559,-2.8536654257607554
geom_373.out,0.00138233912,-4501.01264165,-4501.05392057,-1.123257203687127,-9002.06656222,-0.0025645317,5.886833506994019,6.477671066217859,2.574735862727282,13.17312281946259,4.624598221941448,2.702852882242852,704_systematic,train,0.001382339,-2.859385,5.886829,2.037851,1.775834,0.4999817,0.4584142,0.8887387,0.997005,-0.07733677,2.703039,-0.9625915,0.2709568,-0.00787742,-0.009006467,-0.008390816,,0.006741864,0.1319967,,-0.008390816,7.040579314585601e-05,0.008390816,-2.076195802282249,-2.8587575082145404
geom_180.out,0.00136329114,-4501.02264077,-4501.05922113,-0.9954028080982564,-9002.0818619,0.0038845456,7.890106275453466,8.428766675577751,4.2810535100344165,13.694219270653733,6.591529716798976,2.964849175485972,704_systematic,train,0.001363291,-2.865411,7.890497,2.226866,1.957264,0.4999999,0.9970123,0.07724237,0.9970127,-0.07723755,2.964762,-0.9670598,0.2545494,0.0004518645,0.0002362593,0.0002116645,,4.233138e-05,0.003935379,,0.0002116645,4.480186056025e-08,0.0002116645,-3.6743519729327,-2.8647747281007554
geom_425.out,0.00135784886,-4501.02259241,-4501.06084366,-1.0408700642508235,-9002.08343607,-0.0068594181,8.775901075515824,9.045309479074223,4.599739643569514,14.666144381127646,6.789344768989494,2.1911603969107776,704_systematic,train,0.001357849,-2.867149,8.776156,2.18626,-0.1447312,-3.149271e-05,-0.5655437,-0.8247183,-0.5655417,-0.8247197,2.191045,0.9652454,-0.2613454,-0.0003519497,5.74708e-05,5.390989e-05,,1.685729e-06,0.001973347,,5.390989e-05,2.9062762398121e-09,5.390989e-05,-4.268331546267198,-2.8665093584794796
5_ang_98.out,0.00135784886,-4501.02025725,-4501.02025698,7.347074547578814e-06,-9002.04051423,0.0016531823,5.000066185274457,11.001818031580052,5.188513000860652,18.96024109859629,7.6714359754481425,9.799966231721156,704_systematic,test,0.001357849,-2.867149,5.000066,0.1896485,9.798131,1.0,1.0,6.52256e-16,1.0,0.0,9.799966,0.9970051,-0.07733534,8.546651e-05,5.84801e-05,5.143272e-05,,1.608474e-05,0.0005982312,,5.143272e-05,2.6453246865984e-09,5.143272e-05,-4.288760499127754,-2.8665093584794796
47_ang_xy_job_006.out,0.0013469643,-4501.0231993,-4501.02319867,1.7143173944350567e-05,-9002.04639797,0.0035437517,4.699882532445926,6.825686778632609,4.70046710455461,13.741595346632792,5.161914879896801,4.949859006194992,704_systematic,train,0.001346964,-2.870644,4.699883,3.567195,3.431651,1.0,1.0,5.134781e-16,1.0,0.0,4.949859,-0.9970017,0.07737934,7.078408e-05,4.995501e-05,5.63324e-05,,-0.0002322728,0.0008912523,,5.63324e-05,3.17333928976e-09,5.63324e-05,-4.249241737867634,-2.8699995436699495
